term,petitioner,respondent,jurisdiction,caseOrigin,caseSource,certReason,issue,issueArea,vote
1977,19,215,1,50,29,11,20400,2,majority
1977,151,145,1,99,24,3,10580,1,majority
1977,100,27,1,73,26,4,10390,1,majority
1977,27,3,2,42,42,1,20020,2,majority
1977,414,232,2,115,115,1,20180,2,majority
1977,19,239,1,66,27,11,20400,2,majority
1977,119,173,1,96,22,11,90110,9,majority
1977,3,148,1,75,25,12,80010,8,majority
1977,28,27,1,80,21,2,100060,10,majority
1977,100,28,1,302,300,11,20330,2,majority
1977,194,150,1,32,32,11,90120,9,majority
1977,126,28,1,79,24,12,90500,9,majority
1977,240,27,1,46,28,4,120010,12,majority
1977,26,106,1,79,24,11,20220,2,majority
1977,148,134,1,118,26,10,40010,4,majority
1977,27,100,1,94,22,12,90150,9,majority
1977,27,28,9,0,0,1,100040,10,majority
1977,170,129,1,93,30,12,20150,2,majority
1977,138,27,1,103,26,12,120030,12,majority
1977,27,126,1,94,22,2,10020,1,majority
1977,28,169,2,89,89,1,90130,9,majority
1977,123,233,8,302,302,1,90420,9,majority
1977,28,195,1,25,25,10,80300,8,majority
1977,326,195,1,90,29,12,80130,8,majority
1977,209,366,1,25,25,11,80250,8,majority
1977,9,3,1,96,22,11,20400,2,majority
1977,28,202,1,66,27,10,20190,2,majority
1977,106,368,1,29,29,11,20110,2,majority
1977,193,28,2,93,93,1,20220,2,majority
1977,136,27,1,117,26,11,10170,1,majority
1977,100,28,1,56,25,11,10170,1,majority
1977,28,100,2,88,29,1,10170,1,majority
1977,100,27,1,80,21,12,10170,1,majority
1977,198,28,2,302,300,1,80110,8,majority
1977,409,150,1,116,26,11,80130,8,majority
1977,113,4,2,300,300,1,80100,8,majority
1977,27,113,1,66,27,3,10160,1,majority
1977,245,245,1,108,29,12,80010,8,majority
1977,119,173,1,96,22,2,90110,9,majority
1977,184,27,1,7,1,12,120040,12,majority
1977,216,237,1,86,28,2,90380,9,majority
1977,154,221,1,111,23,2,90380,9,majority
1977,167,382,1,21,21,4,70090,7,majority
1977,145,28,2,302,300,1,20220,2,majority
1977,151,382,1,25,25,4,70090,7,majority
1977,394,172,1,1,1,10,80210,8,majority
1977,3,28,2,302,300,1,80110,8,majority
1977,27,170,1,85,25,12,20160,2,majority
1977,194,150,2,100,100,1,80280,8,majority
1977,231,3,2,302,300,1,40070,4,majority
1977,100,28,1,302,300,3,10050,1,majority
1977,23,218,1,55,32,12,90150,9,majority
1977,27,184,1,111,23,12,80010,8,majority
1977,304,174,1,96,22,10,80060,8,majority
1977,171,206,1,113,21,2,80010,8,majority
1977,7,248,1,302,300,12,20180,2,dissent
1977,28,100,1,302,300,13,10060,1,dissent
1977,27,205,1,96,22,12,10050,1,dissent
1977,104,145,1,126,24,2,20060,2,dissent
1977,120,333,1,81,26,12,80130,8,dissent
1977,28,100,1,73,26,10,10030,1,dissent
1977,28,100,1,45,29,12,10170,1,dissent
1977,176,146,1,55,32,2,80070,8,dissent
1977,362,212,2,112,112,1,20180,2,dissent
1977,349,234,1,32,32,12,70020,7,dissent
1977,26,239,1,87,28,11,40020,4,dissent
1977,28,116,2,129,129,1,100120,10,dissent
1977,27,100,1,96,22,11,10050,1,dissent
1977,106,28,2,96,96,1,20120,2,dissent
1977,211,191,1,55,32,12,50010,5,dissent
1977,113,28,2,300,300,1,30140,3,dissent
1977,200,6,2,302,300,1,40060,4,dissent
1977,100,27,1,55,32,10,10070,1,dissent
1977,238,249,1,302,300,10,100020,10,dissent
1977,27,138,1,67,27,2,120030,12,dissent
1977,193,4,2,88,88,1,20220,2,dissent
1977,19,174,1,75,25,12,80050,8,dissent
1977,27,100,1,82,26,11,10170,1,dissent
1977,158,28,2,302,300,1,80100,8,dissent
1977,120,208,1,89,28,2,90410,9,dissent
1977,191,249,1,22,22,2,70060,7,dissent
1977,3,251,1,120,25,12,20090,2,dissent
1977,16,171,1,66,27,11,90330,9,dissent
1977,28,226,1,50,29,12,30010,3,dissent
1977,27,100,1,110,23,11,40010,4,dissent
1977,28,175,2,79,79,1,20170,2,dissent
1977,151,28,2,83,83,1,80110,8,dissent
1977,26,239,1,302,300,10,20070,2,dissent
1977,28,27,1,49,29,11,80130,8,dissent
1977,27,28,1,302,300,12,80130,8,dissent
1977,338,221,1,32,32,12,30010,3,dissent
1977,28,215,1,41,25,12,10140,1,dissent
1978,231,231,1,25,25,11,90120,9,majority
1978,28,206,2,66,66,1,90340,9,majority
1978,27,28,9,0,0,1,100010,10,majority
1978,21,10,2,59,59,1,20020,2,majority
1978,4,125,2,48,48,1,40020,4,majority
1978,166,27,1,48,29,12,120020,12,majority
1978,354,113,1,27,27,10,80020,8,majority
1978,100,28,1,302,300,12,90150,9,majority
1978,113,113,1,302,300,11,80110,8,majority
1978,128,333,2,87,87,1,90340,9,majority
1978,184,237,1,96,22,2,90460,9,majority
1978,100,28,1,302,300,6,20130,2,majority
1978,28,206,2,109,109,1,50020,5,majority
1978,8,21,1,84,25,12,30010,3,majority
1978,28,28,9,0,0,1,110020,11,majority
1978,100,28,1,302,300,12,20130,2,majority
1978,100,28,1,302,300,12,10040,1,majority
1978,344,187,1,25,25,12,80300,8,majority
1978,240,369,1,9,27,10,120010,12,majority
1978,249,230,1,66,27,12,80120,8,majority
1978,168,253,1,302,300,11,100070,10,majority
1978,4,165,2,119,119,1,30020,3,majority
1978,393,145,1,29,29,2,80070,8,majority
1978,135,27,1,100,24,12,80030,8,majority
1978,28,28,9,0,0,1,90370,9,majority
1978,238,357,1,22,22,10,80010,8,majority
1978,328,13,2,55,55,1,20060,2,majority
1978,7,129,2,66,27,1,20190,2,majority
1978,28,27,2,88,88,1,80100,8,majority
1978,4,211,2,66,27,1,20030,2,majority
1978,21,8,1,107,30,12,20060,2,majority
1978,27,195,1,77,25,12,40070,4,majority
1978,172,184,1,86,28,11,100030,10,majority
1978,168,253,2,302,301,1,20130,2,majority
1978,28,208,1,302,301,12,80060,8,majority
1978,126,28,1,302,301,11,90150,9,majority
1978,28,206,2,114,114,1,50020,5,majority
1978,113,3,1,302,300,12,80100,8,majority
1978,161,27,1,96,22,2,120010,12,majority
1978,251,16,8,85,85,1,20090,2,majority
1978,5,10,1,48,29,11,20060,2,majority
1978,28,100,1,302,300,6,10060,1,majority
1978,195,27,1,134,30,10,40070,4,majority
1978,27,135,1,120,25,2,120030,12,majority
1978,172,191,1,96,22,10,80010,8,majority
1978,241,364,1,69,27,2,20190,2,majority
1978,225,3,1,66,27,3,90280,9,majority
1978,148,28,2,302,300,1,80100,8,majority
1978,198,238,1,48,29,12,10160,1,majority
1978,189,324,1,54,23,3,50040,5,majority
1978,157,28,2,302,300,1,100080,10,majority
1978,153,188,2,302,300,1,20130,2,majority
1978,169,28,2,302,300,1,40010,4,majority
1978,116,5,2,302,300,1,80100,8,majority
1978,26,106,1,79,24,12,90390,9,majority
1978,19,8,1,46,28,12,30010,3,majority
1978,126,27,1,109,23,12,20330,2,majority
1978,185,237,1,96,22,12,80120,8,majority
1978,151,382,1,27,27,3,70190,7,majority
1978,27,195,1,110,23,12,40070,4,majority
1978,239,232,1,66,27,11,90290,9,majority
1978,151,230,1,71,28,12,20060,2,majority
1978,27,119,1,83,28,12,80120,8,majority
1978,27,126,1,81,26,10,10370,1,majority
1978,251,16,8,85,85,1,20090,2,majority
1978,249,247,1,134,30,2,70060,7,majority
1978,151,145,1,52,30,12,90130,9,majority
1978,254,27,1,52,30,12,10530,1,majority
1978,27,126,1,67,27,12,10440,1,majority
1978,163,114,1,52,30,2,80030,8,majority
1978,211,211,2,302,300,1,30010,3,majority
1978,110,28,1,302,301,11,10010,1,majority
1978,154,211,1,77,25,12,20140,2,majority
1978,117,28,1,302,301,11,10050,1,majority
1978,326,150,1,55,32,12,80130,8,majority
1978,26,164,1,98,24,10,20070,2,majority
1978,231,234,1,28,28,2,90120,9,majority
1978,100,28,1,302,300,10,10220,1,majority
1978,209,187,1,30,30,12,90120,9,majority
1978,340,134,1,107,30,12,80170,8,majority
1978,195,170,1,70,28,12,20160,2,majority
1978,362,212,1,63,29,12,20190,2,majority
1978,28,100,1,302,300,11,10060,1,majority
1978,110,28,2,302,302,1,10050,1,majority
1978,362,202,2,80,80,1,20180,2,majority
1978,19,190,1,302,300,12,30010,3,majority
1978,249,145,1,75,25,12,20070,2,majority
1978,145,116,1,126,24,2,80070,8,majority
1978,126,28,1,126,24,11,10020,1,majority
1978,355,111,1,55,32,11,50040,5,majority
1978,21,222,1,104,26,12,20050,2,majority
1978,21,222,1,104,26,12,20050,2,majority
1978,28,222,1,118,26,11,10020,1,majority
1978,130,130,1,302,300,12,30160,3,majority
1978,28,157,1,302,300,5,20160,2,majority
1978,136,28,1,69,27,12,10020,1,majority
1978,382,167,1,32,32,12,70130,7,dissent
1978,26,9,1,91,21,12,20060,2,dissent
1978,193,3,2,42,42,1,20010,2,dissent
1978,100,28,1,302,301,10,10060,1,dissent
1978,126,28,2,302,300,1,10030,1,dissent
1978,166,202,2,302,300,1,20200,2,dissent
1978,6,111,1,104,26,12,40020,4,dissent
1978,28,170,2,128,29,1,20160,2,dissent
1978,171,144,1,122,25,12,80010,8,dissent
1978,148,382,1,26,26,10,70200,7,dissent
1978,213,28,1,302,300,5,10120,1,dissent
1978,195,15,1,49,29,11,80060,8,dissent
1978,382,130,1,27,27,11,70070,7,dissent
1978,3,8,1,96,22,12,20060,2,dissent
1978,338,124,1,28,28,12,80330,8,dissent
1978,27,240,1,50,29,12,10050,1,dissent
1978,28,106,2,96,96,1,20120,2,dissent
1978,174,191,1,96,22,10,30030,3,dissent
1978,100,27,1,92,23,11,10070,1,dissent
1978,153,214,2,302,300,1,20130,2,dissent
1978,28,100,1,302,300,11,10100,1,dissent
1978,27,215,1,96,22,3,40040,4,dissent
1978,4,202,1,121,25,2,90320,9,dissent
1978,28,100,1,302,300,11,10220,1,dissent
1978,28,215,1,89,28,2,40040,4,dissent
1978,28,126,1,118,26,2,10270,1,dissent
1978,6,100,1,96,22,12,40010,4,dissent
1978,28,9,2,80,80,1,20130,2,dissent
1978,28,249,2,45,45,1,90030,9,dissent
1978,151,145,1,111,23,11,20140,2,dissent
1978,7,202,2,121,121,1,90090,9,dissent
1978,211,16,1,92,23,12,80140,8,dissent
1978,28,169,2,59,59,1,20170,2,dissent
1978,28,169,2,109,109,1,20170,2,dissent
1978,28,175,1,302,300,12,10100,1,dissent
1978,100,28,1,302,300,2,10050,1,dissent
1978,28,177,2,80,80,1,40020,4,dissent
1978,28,110,1,302,301,11,10050,1,dissent
1978,174,23,1,133,27,11,30030,3,dissent
1978,19,110,1,120,25,12,20400,2,dissent
1978,174,220,1,55,32,12,30030,3,dissent
1978,28,197,2,120,25,1,90140,9,dissent
1978,362,188,2,122,122,1,20200,2,dissent
1978,190,16,1,302,300,10,10260,1,dissent
1978,178,16,8,133,27,1,90420,9,dissent
1979,126,28,1,74,26,12,10020,1,majority
1979,366,245,1,22,22,12,90120,9,majority
1979,100,27,1,75,25,2,10540,1,majority
1979,326,195,2,52,52,1,40070,4,majority
1979,234,145,1,25,25,12,80070,8,majority
1979,100,28,2,302,301,1,10050,1,majority
1979,21,362,1,94,22,10,20050,2,majority
1979,213,111,1,302,300,12,80070,8,majority
1979,151,249,1,131,24,2,70160,7,majority
1979,364,195,1,96,22,12,90120,9,majority
1979,195,225,1,75,25,12,80010,8,majority
1979,126,27,1,0,26,12,10170,1,majority
1979,208,28,2,302,301,1,20400,2,majority
1979,28,28,9,0,0,1,110010,11,majority
1979,28,28,9,0,0,1,110020,11,majority
1979,195,27,1,3,3,11,80060,8,majority
1979,100,28,1,302,300,12,10100,1,majority
1979,21,222,1,120,25,12,90150,9,majority
1979,103,173,1,96,22,12,60010,6,majority
1979,231,145,1,302,301,12,80040,8,majority
1979,28,251,6,117,117,1,90130,9,majority
1979,125,123,1,108,29,2,80170,8,majority
1979,120,116,1,55,32,12,90120,9,majority
1979,3,149,1,66,27,11,30010,3,majority
1979,151,371,1,103,26,3,70050,7,majority
1979,27,166,2,3,3,1,20200,2,majority
1979,28,100,1,302,300,12,90150,9,majority
1979,100,27,1,52,30,11,90110,9,majority
1979,145,171,1,96,22,2,80050,8,majority
1979,243,333,1,29,29,12,80130,8,majority
1979,333,3,1,29,29,10,80130,8,majority
1979,27,195,1,44,29,11,20160,2,majority
1979,19,242,2,120,25,1,30190,3,majority
1979,113,138,1,85,25,11,90260,9,majority
1979,27,211,1,118,26,10,90020,9,majority
1979,184,134,1,55,32,10,50040,5,majority
1979,411,215,1,110,23,3,90260,9,majority
1979,198,4,2,302,300,1,80100,8,majority
1979,27,100,1,302,300,12,10150,1,majority
1979,28,215,2,89,89,1,40040,4,majority
1979,211,8,1,96,22,12,30010,3,majority
1979,100,28,2,302,300,1,10050,1,majority
1979,8,3,1,87,28,2,20400,2,majority
1979,126,27,1,302,300,12,10170,1,majority
1979,326,28,1,64,29,11,80130,8,majority
1979,233,123,1,92,23,11,90110,9,majority
1979,19,208,1,69,27,12,80060,8,majority
1979,168,171,2,302,300,1,20130,2,majority
1979,3,27,2,55,55,1,20020,2,majority
1979,371,151,2,55,55,1,40050,4,majority
1979,27,28,9,0,0,1,100040,10,majority
1979,205,332,1,129,29,2,90110,9,majority
1979,151,396,1,66,27,11,80090,8,majority
1979,126,27,1,111,23,12,10440,1,majority
1979,113,185,1,120,25,12,90500,9,majority
1979,326,28,1,123,30,10,80130,8,majority
1979,28,28,9,0,0,1,110020,11,majority
1979,333,128,1,77,25,10,80130,8,majority
1979,326,176,1,105,30,10,20150,2,majority
1979,8,19,1,112,21,2,20400,2,majority
1979,115,105,1,49,29,12,80010,8,majority
1979,20,134,2,126,126,1,20400,2,majority
1979,208,184,1,107,30,2,90110,9,majority
1979,19,208,1,66,27,12,60010,6,majority
1979,27,28,9,0,0,1,100040,10,majority
1979,100,27,1,111,23,11,10490,1,majority
1979,28,113,2,57,57,1,80110,8,majority
1979,131,183,1,96,22,2,60010,6,majority
1979,235,218,2,302,300,1,40070,4,majority
1979,318,184,1,54,23,3,50040,5,majority
1979,28,28,9,0,0,1,110010,11,majority
1979,250,151,1,103,26,3,20250,2,majority
1979,198,7,2,302,300,1,80100,8,majority
1979,195,3,2,302,300,1,80150,8,majority
1979,27,100,1,126,24,11,10120,1,majority
1979,126,28,1,302,300,11,40010,4,majority
1979,195,152,1,51,29,10,80130,8,majority
1979,126,27,1,94,22,2,10510,1,majority
1979,28,218,2,66,27,1,30150,3,majority
1979,382,249,1,32,32,3,70020,7,majority
1979,148,4,2,302,300,1,30010,3,majority
1979,120,145,2,302,301,1,80050,8,majority
1979,151,111,1,77,25,12,60010,6,majority
1979,28,202,1,302,300,12,20400,2,majority
1979,28,212,1,53,22,11,60010,6,majority
1979,170,28,1,302,301,12,20160,2,majority
1979,233,28,2,302,300,1,20160,2,majority
1979,27,198,1,107,30,12,10090,1,majority
1979,145,151,1,24,24,12,80050,8,majority
1979,27,170,1,3,3,10,20150,2,majority
1979,100,28,1,302,301,12,10050,1,majority
1979,28,126,1,46,28,12,10020,1,majority
1979,119,237,1,50,29,10,80120,8,dissent
1979,27,250,1,109,23,10,80060,8,dissent
1979,195,27,1,63,29,10,40070,4,dissent
1979,157,241,1,302,301,12,40070,4,dissent
1979,328,106,2,66,27,1,20280,2,dissent
1979,200,16,1,302,300,10,40060,4,dissent
1979,200,208,2,302,300,1,40060,4,dissent
1979,324,186,1,50,29,12,30010,3,dissent
1979,27,100,1,55,32,12,10410,1,dissent
1979,27,186,1,55,32,11,30010,3,dissent
1979,13,27,1,126,24,11,30010,3,dissent
1979,19,218,1,55,32,11,90140,9,dissent
1979,151,182,1,50,29,10,20060,2,dissent
1979,25,28,2,96,96,1,30180,3,dissent
1979,382,232,1,22,22,12,70070,7,dissent
1979,27,100,1,86,28,2,10090,1,dissent
1979,126,27,1,126,24,2,10440,1,dissent
1979,19,226,1,55,32,12,50040,5,dissent
1979,165,362,1,55,32,12,50040,5,dissent
1979,126,28,1,122,25,12,10140,1,dissent
1979,27,170,1,3,3,12,80060,8,dissent
1979,3,251,2,43,25,1,20010,2,dissent
1979,28,251,2,43,25,1,20010,2,dissent
1979,28,100,1,302,300,11,10100,1,dissent
1979,26,177,1,95,22,12,90480,9,dissent
1979,27,100,1,81,26,11,10050,1,dissent
1979,27,100,1,58,25,12,10090,1,dissent
1979,326,198,1,52,30,10,80130,8,dissent
1979,119,405,1,96,22,2,80120,8,dissent
1979,28,170,2,128,128,1,20160,2,dissent
1979,100,28,1,81,26,12,10090,1,dissent
1979,27,172,1,1,1,11,80180,8,dissent
1979,28,100,1,81,26,12,10100,1,dissent
1979,28,126,1,302,300,12,10170,1,dissent
1979,123,4,1,115,28,11,80110,8,dissent
1979,382,249,1,32,32,11,70150,7,dissent
1979,27,100,1,66,27,11,40050,4,dissent
1979,27,100,1,103,26,12,10050,1,dissent
1979,362,204,1,109,23,12,40020,4,dissent
1979,151,145,1,95,22,2,20060,2,dissent
1979,28,100,1,302,300,10,10270,1,dissent
1979,27,100,1,80,21,2,10050,1,dissent
1979,100,28,1,302,300,12,10050,1,dissent
1979,128,172,1,121,25,4,80180,8,dissent
1979,363,180,2,94,94,1,50020,5,dissent
1979,206,206,2,66,66,1,50020,5,dissent
1979,249,151,1,25,25,10,70050,7,dissent
1979,126,28,1,302,300,0,10130,1,dissent
1980,28,100,1,302,300,12,10060,1,majority
1980,215,19,1,66,27,12,60010,6,majority
1980,214,187,1,121,25,3,20400,2,majority
1980,128,233,1,107,30,12,90330,9,majority
1980,130,28,1,302,300,12,30170,3,majority
1980,28,28,9,0,0,1,110020,11,majority
1980,333,187,1,24,24,2,80130,8,majority
1980,28,215,1,302,300,12,90020,9,majority
1980,123,5,2,302,300,1,40070,4,majority
1980,100,28,2,302,300,1,90160,9,majority
1980,27,16,2,66,66,1,130020,13,majority
1980,357,198,1,50,29,10,90120,9,majority
1980,151,393,1,32,32,12,80050,8,majority
1980,27,240,2,49,49,1,120010,12,majority
1980,27,100,1,109,23,11,10120,1,majority
1980,184,111,1,87,28,2,90380,9,majority
1980,111,27,1,82,26,10,50040,5,majority
1980,126,27,1,45,29,12,10280,1,majority
1980,27,28,9,0,0,1,100010,10,majority
1980,27,100,1,45,29,11,10060,1,majority
1980,100,27,1,96,22,11,10420,1,majority
1980,28,215,1,109,23,2,10330,1,majority
1980,28,158,1,302,300,12,80110,8,majority
1980,106,27,1,58,25,11,20280,2,majority
1980,100,28,2,302,301,1,10190,1,majority
1980,332,151,1,126,24,2,20060,2,majority
1980,231,234,1,32,32,12,90120,9,majority
1980,192,27,1,109,23,2,120010,12,majority
1980,215,28,1,300,300,12,10180,1,majority
1980,126,28,1,302,300,12,10170,1,majority
1980,354,113,1,32,32,10,80120,8,majority
1980,182,151,1,126,24,2,90380,9,majority
1980,119,405,1,25,25,2,80120,8,majority
1980,211,211,2,300,300,1,30010,3,majority
1980,369,187,1,9,30,2,120010,12,majority
1980,7,9,1,122,25,2,20060,2,majority
1980,231,234,1,302,301,11,100020,10,majority
1980,126,27,1,58,25,12,10170,1,majority
1980,104,183,1,66,27,12,90110,9,majority
1980,111,253,2,75,25,1,20130,2,majority
1980,28,195,1,66,27,11,90090,9,majority
1980,248,4,1,301,300,11,30160,3,majority
1980,145,245,1,46,28,12,70010,7,majority
1980,176,145,1,66,27,10,90290,9,majority
1980,151,145,1,94,22,2,70010,7,majority
1980,104,249,1,55,32,10,20060,2,majority
1980,100,27,1,60,25,3,10050,1,majority
1980,326,28,1,44,29,12,100130,10,majority
1980,28,150,1,50,29,12,90290,9,majority
1980,3,28,1,66,27,12,80130,8,majority
1980,26,164,1,122,25,12,90130,9,majority
1980,245,145,1,81,26,10,70160,7,majority
1980,126,28,1,302,300,10,10170,1,majority
1980,100,28,1,302,300,11,10100,1,majority
1980,19,215,1,89,28,12,20400,2,majority
1980,27,195,1,3,3,12,120010,12,majority
1980,145,116,1,96,22,2,80050,8,majority
1980,233,123,1,75,25,2,80010,8,majority
1980,171,4,2,302,301,1,80100,8,majority
1980,247,249,1,48,29,2,70010,7,majority
1980,28,28,9,0,0,1,80100,8,majority
1980,130,28,1,302,300,5,120010,12,majority
1980,153,188,2,302,301,1,20350,2,majority
1980,117,3,2,302,301,1,30190,3,majority
1980,198,182,1,119,25,11,90110,9,majority
1980,5,251,1,121,25,10,20020,2,majority
1980,135,123,1,75,25,12,80170,8,majority
1980,5,9,1,108,29,12,20140,2,majority
1980,135,138,1,75,25,10,80170,8,majority
1980,326,132,2,127,127,1,80130,8,majority
1980,326,28,2,69,69,1,80130,8,majority
1980,167,171,1,87,28,10,80010,8,majority
1980,28,202,2,59,25,1,20410,2,majority
1980,27,28,9,0,0,1,100010,10,majority
1980,28,28,9,0,0,1,110010,11,majority
1980,28,28,9,0,0,1,110020,11,majority
1980,215,1,1,124,22,2,40040,4,majority
1980,151,371,1,32,32,10,70050,7,majority
1980,27,100,1,80,21,2,10510,1,majority
1980,371,187,2,132,132,1,10050,1,majority
1980,249,249,1,92,23,10,90320,9,majority
1980,27,28,9,0,0,1,100040,10,majority
1980,5,157,1,92,23,12,80130,8,majority
1980,206,343,2,50,29,1,30140,3,majority
1980,382,151,1,23,23,10,70180,7,majority
1980,191,338,1,32,32,11,80320,8,majority
1980,100,100,1,302,301,11,10060,1,majority
1980,123,233,1,302,300,12,100020,10,majority
1980,132,28,2,302,300,1,80100,8,majority
1980,135,408,1,48,48,10,40070,4,majority
1980,5,159,1,51,29,12,90090,9,dissent
1980,19,126,1,86,28,11,20400,2,dissent
1980,27,126,1,97,22,10,10170,1,dissent
1980,402,230,2,69,69,1,20180,2,dissent
1980,26,10,1,54,23,12,20060,2,dissent
1980,100,28,1,74,26,11,10150,1,dissent
1980,28,126,1,50,29,12,10020,1,dissent
1980,7,165,1,58,25,13,20180,2,dissent
1980,394,172,1,1,1,3,80210,8,dissent
1980,363,229,2,66,66,1,20180,2,dissent
1980,217,28,1,302,301,11,20330,2,dissent
1980,202,28,2,302,300,1,90390,9,dissent
1980,175,28,2,302,300,1,50020,5,dissent
1980,179,6,1,302,300,12,20130,2,dissent
1980,28,27,1,88,29,11,20160,2,dissent
1980,338,207,1,32,32,12,80320,8,dissent
1980,148,3,2,302,301,1,40070,4,dissent
1980,363,188,1,124,22,12,20190,2,dissent
1980,167,229,1,109,23,11,20210,2,dissent
1980,3,222,1,118,26,12,20040,2,dissent
1980,222,27,1,51,29,2,10230,1,dissent
1980,28,100,1,45,29,10,90020,9,dissent
1980,28,251,2,45,29,1,20090,2,dissent
1980,100,28,1,302,300,12,30190,3,dissent
1980,102,249,1,96,22,11,70020,7,dissent
1980,202,5,1,302,300,11,10120,1,dissent
1980,125,123,1,66,27,11,80170,8,dissent
1980,151,27,1,121,25,2,120010,12,dissent
1980,238,123,1,50,29,11,90460,9,dissent
1980,186,151,1,103,26,4,20250,2,dissent
1980,28,130,1,302,300,3,30160,3,dissent
1980,151,382,1,22,22,3,70200,7,dissent
1980,28,100,1,302,300,12,10050,1,dissent
1980,363,199,1,55,32,2,20190,2,dissent
1980,407,142,2,109,109,1,20130,2,dissent
1980,27,8,1,55,32,11,10580,1,dissent
1980,168,253,2,302,301,1,100070,10,dissent
1980,3,177,1,113,21,10,20400,2,dissent
1980,328,244,1,55,32,12,30060,3,dissent
1980,28,100,1,302,301,12,10100,1,dissent
1980,28,100,1,302,300,11,10060,1,dissent
1981,28,215,1,68,27,12,10020,1,majority
1981,343,211,1,55,32,12,30140,3,majority
1981,253,129,1,302,300,10,100030,10,majority
1981,326,150,1,55,32,11,80290,8,majority
1981,382,151,1,27,27,2,70070,7,majority
1981,26,239,1,87,28,12,30170,3,majority
1981,201,3,2,302,300,1,30140,3,majority
1981,111,213,1,71,28,2,20400,2,majority
1981,28,126,1,96,22,12,10020,1,majority
1981,28,28,9,0,0,1,110010,11,majority
1981,135,114,1,97,22,12,80030,8,majority
1981,215,28,1,45,29,12,10330,1,majority
1981,371,151,2,88,29,1,70040,7,majority
1981,251,5,2,114,114,1,20020,2,majority
1981,151,382,1,21,21,2,70070,7,majority
1981,27,8,1,3,3,12,80350,8,majority
1981,27,240,1,3,3,2,120010,12,majority
1981,124,3,1,52,30,12,80010,8,majority
1981,198,170,1,93,30,12,20150,2,majority
1981,111,20,2,300,300,1,60020,6,majority
1981,27,130,2,111,111,1,30160,3,majority
1981,236,28,1,71,28,12,20190,2,majority
1981,3,109,2,120,25,1,40010,4,majority
