"","X","sex","yob","g2000","g2002","g2004","p2000","p2002","p2004","voting","hawthorne","civicduty","neighbors","self","control"
"10886",10886,0,1941,0,1,1,0,0,0,0,1,0,0,0,0
"10887",10887,0,1969,0,1,1,0,1,1,0,0,0,0,0,1
"10888",10888,0,1964,1,1,1,0,1,0,0,0,0,0,0,1
"10889",10889,1,1963,1,1,1,0,1,0,0,0,0,0,0,1
"10890",10890,1,1947,1,0,1,1,0,1,0,0,0,1,0,0
"10891",10891,1,1968,1,1,1,0,0,1,0,0,0,0,0,1
"10892",10892,0,1969,0,1,1,0,0,0,0,0,0,0,0,1
"10893",10893,1,1968,0,0,1,0,0,1,0,0,0,0,0,1
"10894",10894,0,1968,0,1,1,0,0,1,0,0,0,0,0,1
"10895",10895,1,1971,1,1,1,0,1,1,0,1,0,0,0,0
"10896",10896,0,1961,0,1,1,0,1,1,0,1,0,0,0,0
"10897",10897,0,1969,1,1,1,1,0,0,0,0,1,0,0,0
"10898",10898,1,1974,1,1,1,1,0,0,0,0,1,0,0,0
"10899",10899,1,1938,1,1,1,0,0,1,1,0,0,1,0,0
"10900",10900,0,1974,0,1,1,0,1,1,1,0,0,1,0,0
"10901",10901,1,1962,0,0,1,0,1,1,0,0,0,1,0,0
"10902",10902,0,1956,1,1,1,0,0,1,0,0,0,0,0,1
"10903",10903,1,1959,1,0,1,0,0,1,0,0,0,0,0,1
"10904",10904,0,1967,0,1,1,0,1,0,0,0,0,0,0,1
"10905",10905,0,1940,0,1,1,0,1,1,1,1,0,0,0,0
"10906",10906,0,1949,0,1,1,0,1,1,1,0,1,0,0,0
"10907",10907,1,1956,0,1,1,0,1,0,0,0,1,0,0,0
"10908",10908,1,1968,1,1,1,0,1,1,0,0,0,0,1,0
"10909",10909,0,1966,0,1,1,1,0,1,1,0,0,0,1,0
"10910",10910,1,1963,1,1,1,0,0,1,0,0,0,0,1,0
"10911",10911,0,1964,1,1,1,0,0,1,0,0,0,0,1,0
"10912",10912,0,1960,1,1,1,0,1,0,0,0,0,0,0,1
"10913",10913,1,1961,1,1,1,0,1,0,0,0,0,0,0,1
"10914",10914,0,1954,1,1,1,0,1,0,1,0,0,0,0,1
"10915",10915,1,1950,0,1,1,0,1,0,0,0,0,0,0,1
"10916",10916,1,1978,1,1,1,0,1,0,0,0,0,0,0,1
"10917",10917,0,1971,1,0,1,0,0,0,0,0,0,0,0,1
"10918",10918,0,1961,1,1,1,0,1,0,0,0,0,0,0,1
"10919",10919,1,1960,1,1,1,1,1,0,0,0,0,0,0,1
"10920",10920,0,1952,1,1,1,1,0,1,0,0,0,0,0,1
"10921",10921,1,1949,1,1,1,0,0,1,0,0,0,0,0,1
"10922",10922,0,1973,1,1,1,0,1,0,0,0,0,0,0,1
"10923",10923,1,1970,1,1,1,0,1,1,0,0,0,0,0,1
"10924",10924,1,1964,1,0,1,1,1,0,0,0,0,0,0,1
"10925",10925,0,1965,1,0,1,1,0,0,0,0,0,0,0,1
"10926",10926,0,1966,1,1,1,1,1,0,0,0,0,0,0,1
"10927",10927,1,1975,1,1,1,0,0,0,0,0,0,0,0,1
"10928",10928,1,1965,0,1,1,0,0,0,0,0,0,0,0,1
"10929",10929,0,1966,0,1,1,1,0,0,0,0,0,0,0,1
"10930",10930,0,1958,1,1,1,1,0,1,1,0,0,0,0,1
"10931",10931,1,1980,1,1,1,0,0,0,0,0,0,0,0,1
"10932",10932,1,1957,1,1,1,1,1,0,0,0,0,0,0,1
"10933",10933,0,1953,1,1,1,1,0,0,0,0,0,1,0,0
"10934",10934,1,1971,1,0,1,0,1,0,0,0,0,0,1,0
"10935",10935,0,1971,1,1,1,0,1,1,0,0,0,0,1,0
"10936",10936,0,1945,1,1,1,0,1,0,0,1,0,0,0,0
"10937",10937,1,1947,1,1,1,0,1,0,0,1,0,0,0,0
"10938",10938,1,1967,1,1,1,0,1,0,0,0,0,0,0,1
"10939",10939,0,1965,1,1,1,0,1,0,0,0,0,0,0,1
"10940",10940,0,1975,1,1,1,0,1,0,0,0,0,0,1,0
"10941",10941,1,1954,1,1,1,0,1,0,0,0,0,0,1,0
"10942",10942,1,1950,1,1,1,0,1,0,0,0,0,0,0,1
"10943",10943,0,1947,1,1,1,0,1,0,0,0,0,0,0,1
"10944",10944,0,1977,1,1,1,0,0,0,1,0,0,0,0,1
"10945",10945,1,1979,1,1,1,1,1,0,1,0,0,0,0,1
"10946",10946,1,1964,1,1,1,0,0,1,0,0,0,0,0,1
"10947",10947,0,1965,1,1,1,0,0,0,0,0,0,0,0,1
"10948",10948,0,1968,0,0,1,0,0,0,0,0,0,0,0,1
"10949",10949,1,1970,1,1,1,0,0,1,0,0,0,0,0,1
"10950",10950,0,1969,1,0,1,0,1,0,0,0,0,1,0,0
"10951",10951,0,1950,0,1,1,0,1,0,0,0,0,0,0,1
"10952",10952,1,1952,1,1,1,1,1,0,0,0,0,0,0,1
"10953",10953,1,1969,1,1,1,0,0,1,0,0,1,0,0,0
"10954",10954,0,1966,1,1,1,0,1,1,1,0,1,0,0,0
"10955",10955,0,1968,0,1,1,0,1,1,1,1,0,0,0,0
"10956",10956,0,1950,1,1,1,0,1,0,0,0,1,0,0,0
"10957",10957,1,1950,1,1,1,0,0,0,0,0,1,0,0,0
"10958",10958,0,1971,0,1,1,0,0,0,0,0,1,0,0,0
"10959",10959,0,1963,0,0,1,0,0,0,0,0,0,0,0,1
"10960",10960,1,1972,1,1,1,1,0,0,0,0,0,0,0,1
"10961",10961,1,1936,1,1,1,0,0,1,0,0,0,0,0,1
"10962",10962,0,1968,1,1,1,1,0,1,0,0,0,0,0,1
"10963",10963,1,1968,1,0,1,0,0,0,0,0,0,0,0,1
"10964",10964,0,1946,1,1,1,0,0,0,0,0,0,0,0,1
"10965",10965,1,1946,1,1,1,0,1,0,0,0,0,0,0,1
"10966",10966,1,1972,0,0,1,0,1,0,0,0,0,0,0,1
"10967",10967,0,1971,1,0,1,1,1,1,0,0,0,0,0,1
"10968",10968,0,1955,1,1,1,0,1,0,0,0,0,0,0,1
"10969",10969,0,1951,1,1,1,1,1,0,0,1,0,0,0,0
"10970",10970,1,1951,1,1,1,1,1,0,0,1,0,0,0,0
"10971",10971,0,1961,1,1,1,0,0,1,0,0,1,0,0,0
"10972",10972,1,1959,1,1,1,0,0,1,0,0,1,0,0,0
"10973",10973,0,1968,1,1,1,1,1,0,1,0,0,0,0,1
"10974",10974,1,1977,1,1,1,1,1,0,1,0,0,0,0,1
"10975",10975,1,1976,1,1,1,1,0,1,0,1,0,0,0,0
"10976",10976,0,1967,1,1,1,1,0,1,1,1,0,0,0,0
"10977",10977,0,1970,1,1,1,1,1,0,0,0,0,1,0,0
"10978",10978,1,1971,1,1,1,1,1,0,0,0,0,1,0,0
"10979",10979,0,1965,1,0,1,0,0,0,0,0,0,1,0,0
"10980",10980,1,1966,1,0,1,0,0,0,0,0,0,1,0,0
"10981",10981,0,1972,1,1,1,0,1,1,0,0,0,0,0,1
"10982",10982,1,1972,0,0,1,0,0,0,0,0,0,0,0,1
"10983",10983,1,1949,1,1,1,1,0,0,0,0,1,0,0,0
"10984",10984,0,1949,1,1,1,0,0,0,0,0,1,0,0,0
"10985",10985,0,1963,1,1,1,0,0,1,0,0,0,0,0,1
"10986",10986,1,1966,1,1,1,0,0,1,0,0,0,0,0,1
"10987",10987,0,1986,0,0,1,0,0,1,0,0,0,0,0,1
"10988",10988,0,1949,1,1,1,1,0,1,1,0,0,0,0,1
"10989",10989,0,1974,1,1,1,0,1,1,1,0,0,0,1,0
"10990",10990,1,1970,1,1,1,0,1,1,1,0,0,0,1,0
"10991",10991,1,1971,0,1,1,0,0,0,0,0,0,0,0,1
"10992",10992,0,1969,1,1,1,0,0,1,0,0,0,0,0,1
"10993",10993,0,1966,1,1,1,0,1,0,0,0,0,0,1,0
"10994",10994,1,1970,1,1,1,0,1,1,0,0,0,0,1,0
"10995",10995,1,1960,1,1,1,0,0,0,0,0,0,0,0,1
"10996",10996,0,1957,1,1,1,0,0,0,1,0,0,0,0,1
"10997",10997,1,1971,1,1,1,1,1,0,1,0,0,0,0,1
"10998",10998,0,1964,0,1,1,0,1,1,1,0,1,0,0,0
"10999",10999,1,1968,1,0,1,0,0,0,0,0,0,0,0,1
"11000",11000,0,1969,1,1,1,0,1,1,1,0,0,0,0,1
"11001",11001,1,1969,1,1,1,1,0,1,0,0,0,0,0,1
"11002",11002,0,1962,1,1,1,1,0,1,0,0,0,0,0,1
"11003",11003,0,1968,1,1,1,0,0,0,0,0,0,1,0,0
"11004",11004,1,1970,1,1,1,0,1,1,0,0,0,1,0,0
"11005",11005,0,1963,1,1,1,0,0,1,0,0,0,1,0,0
"11006",11006,1,1964,1,0,1,0,0,0,0,0,0,1,0,0
"11007",11007,0,1963,1,1,1,1,1,1,1,0,0,0,0,1
"11008",11008,0,1971,0,1,1,0,0,1,0,1,0,0,0,0
"11009",11009,1,1978,1,1,1,0,1,1,1,1,0,0,0,0
"11010",11010,1,1947,1,1,1,0,0,0,0,0,0,0,1,0
"11011",11011,0,1947,1,1,1,0,1,0,1,0,0,0,1,0
"11012",11012,1,1947,0,0,1,0,0,0,0,0,0,0,0,1
"11013",11013,0,1950,1,1,1,1,0,0,0,0,0,0,0,1
"11014",11014,0,1959,1,1,1,0,1,0,1,0,0,0,1,0
"11015",11015,0,1951,1,1,1,0,1,0,0,0,0,0,0,1
"11016",11016,1,1984,0,0,1,0,0,0,0,0,0,0,0,1
"11017",11017,1,1956,1,1,1,0,1,0,0,0,0,0,0,1
"11018",11018,0,1952,0,1,1,0,1,0,1,0,1,0,0,0
"11019",11019,1,1953,1,1,1,0,0,0,1,0,1,0,0,0
"11020",11020,0,1980,1,1,1,0,0,0,0,0,1,0,0,0
"11021",11021,1,1949,1,1,1,0,0,0,0,0,0,0,0,1
"11022",11022,1,1978,0,0,1,0,0,0,0,0,0,0,0,1
"11023",11023,0,1949,1,1,1,0,0,0,0,0,0,0,0,1
"11024",11024,1,1956,1,0,1,0,1,0,1,0,0,0,0,1
"11025",11025,0,1954,1,0,1,1,1,0,1,0,0,0,0,1
"11026",11026,1,1957,0,1,1,0,0,1,1,0,0,0,0,1
"11027",11027,0,1957,0,1,1,0,0,0,0,0,0,0,0,1
"11028",11028,0,1969,1,1,1,1,0,0,0,1,0,0,0,0
"11029",11029,1,1968,1,1,1,1,0,0,0,1,0,0,0,0
"11030",11030,0,1977,1,0,1,1,0,1,1,1,0,0,0,0
"11031",11031,0,1962,1,0,1,0,0,1,0,0,0,0,0,1
"11032",11032,1,1969,1,1,1,0,0,1,0,0,0,0,0,1
"11033",11033,0,1951,1,0,1,1,1,0,0,0,0,0,0,1
"11034",11034,0,1970,1,1,1,0,0,1,1,0,0,0,1,0
"11035",11035,1,1967,1,1,1,0,0,1,1,0,0,0,1,0
"11036",11036,1,1975,1,1,1,1,1,1,0,0,0,0,0,1
"11037",11037,0,1973,0,1,1,0,1,1,0,0,0,0,0,1
"11038",11038,0,1971,1,1,1,1,0,0,0,0,0,0,0,1
"11039",11039,0,1969,1,1,1,0,1,1,0,0,0,0,0,1
"11040",11040,1,1969,0,1,1,0,1,1,0,0,0,1,0,0
"11041",11041,0,1971,1,1,1,1,1,1,1,0,0,0,0,1
"11042",11042,1,1976,1,1,1,0,1,1,1,0,0,0,0,1
"11043",11043,0,1966,1,1,1,1,1,0,0,0,0,0,0,1
"11044",11044,0,1946,1,1,1,0,1,1,0,0,0,0,0,1
"11045",11045,1,1946,1,1,1,0,1,1,0,0,0,0,0,1
"11046",11046,0,1974,1,1,1,1,1,0,0,0,0,0,1,0
"11047",11047,1,1977,1,1,1,0,1,0,0,0,0,0,1,0
"11048",11048,1,1962,1,1,1,0,1,0,0,0,0,0,0,1
"11049",11049,0,1957,1,1,1,0,1,0,0,0,0,0,0,1
"11050",11050,1,1948,1,1,1,1,1,0,0,1,0,0,0,0
"11051",11051,0,1940,1,1,1,1,1,0,0,1,0,0,0,0
"11052",11052,0,1980,1,0,1,1,0,0,0,1,0,0,0,0
"11053",11053,0,1962,1,1,1,0,0,1,0,0,1,0,0,0
"11054",11054,1,1963,0,1,1,0,1,1,1,0,1,0,0,0
"11055",11055,1,1984,0,0,1,0,0,0,0,0,1,0,0,0
"11056",11056,0,1961,1,0,1,1,0,1,0,0,1,0,0,0
"11057",11057,1,1962,1,0,1,1,0,1,0,0,1,0,0,0
"11058",11058,0,1961,1,1,1,0,1,1,0,0,0,0,0,1
"11059",11059,1,1962,1,1,1,0,1,1,0,0,0,0,0,1
"11060",11060,1,1959,1,0,1,0,1,0,0,0,0,1,0,0
"11061",11061,0,1957,1,1,1,0,1,0,0,0,0,1,0,0
"11062",11062,0,1939,0,0,1,0,0,1,1,0,0,0,1,0
"11063",11063,1,1947,1,1,1,1,1,0,1,0,0,0,0,1
"11064",11064,0,1946,0,1,1,1,1,0,1,0,0,0,0,1
"11065",11065,1,1931,1,1,1,0,1,0,0,0,0,0,0,1
"11066",11066,1,1970,0,1,1,0,0,0,0,0,1,0,0,0
"11067",11067,0,1969,1,1,1,0,1,0,0,0,1,0,0,0
"11068",11068,1,1967,1,1,1,0,0,0,1,0,0,1,0,0
"11069",11069,0,1984,0,0,1,0,0,1,1,0,0,0,0,1
"11070",11070,0,1953,1,1,1,0,0,1,0,0,0,0,0,1
"11071",11071,1,1956,1,1,1,0,0,1,0,0,0,0,0,1
"11072",11072,0,1974,1,0,1,1,0,1,0,0,1,0,0,0
"11073",11073,1,1959,1,1,1,0,1,0,0,0,0,0,1,0
"11074",11074,0,1959,1,1,1,0,0,0,0,0,0,0,1,0
"11075",11075,1,1960,1,1,1,0,0,1,1,1,0,0,0,0
"11076",11076,1,1984,0,0,1,0,0,0,0,1,0,0,0,0
"11077",11077,0,1955,1,1,1,0,1,1,1,1,0,0,0,0
"11078",11078,1,1984,0,0,1,0,0,1,0,1,0,0,0,0
"11079",11079,1,1973,1,1,1,0,1,1,1,0,0,0,0,1
"11080",11080,0,1974,1,1,1,0,1,1,1,0,0,0,0,1
"11081",11081,1,1966,1,1,1,0,0,0,0,1,0,0,0,0
"11082",11082,0,1966,1,1,1,0,1,0,0,1,0,0,0,0
"11083",11083,1,1948,0,0,1,0,0,0,0,0,0,0,0,1
"11084",11084,1,1984,0,0,1,0,0,0,0,0,0,0,0,1
"11085",11085,0,1942,1,1,1,0,0,1,0,0,0,0,0,1
"11086",11086,1,1959,1,1,1,1,0,0,0,0,0,0,0,1
"11087",11087,0,1960,1,1,1,1,0,0,0,0,0,0,0,1
"11088",11088,0,1973,1,1,1,1,1,1,1,0,0,0,0,1
"11089",11089,1,1969,1,0,1,1,0,1,1,0,0,0,0,1
"11090",11090,0,1963,1,0,1,1,0,0,0,0,0,0,0,1
"11091",11091,1,1964,1,1,1,1,0,1,0,0,0,0,0,1
"11092",11092,1,1957,1,1,1,0,1,0,1,0,0,0,0,1
"11093",11093,0,1963,1,1,1,0,0,0,0,0,0,0,0,1
"11094",11094,1,1962,1,1,1,0,0,0,1,0,0,1,0,0
"11095",11095,0,1962,1,1,1,0,0,0,0,0,0,1,0,0
"11096",11096,0,1952,0,1,1,1,0,0,0,0,0,0,0,1
"11097",11097,0,1983,0,0,1,0,0,0,0,0,0,0,0,1
"11098",11098,1,1956,1,0,1,1,0,0,0,0,0,0,0,1
"11099",11099,0,1943,1,1,1,0,0,0,1,0,0,0,1,0
"11100",11100,1,1944,1,1,1,0,1,0,0,0,0,0,1,0
"11101",11101,1,1964,1,0,1,0,0,0,0,0,0,0,0,1
"11102",11102,0,1963,1,1,1,0,0,1,1,0,0,0,0,1
"11103",11103,1,1970,1,1,1,1,0,1,0,0,0,0,0,1
"11104",11104,0,1973,1,1,1,0,0,0,0,0,0,0,0,1
"11105",11105,1,1965,1,1,1,1,0,0,0,0,0,0,0,1
"11106",11106,0,1965,1,1,1,1,1,0,1,0,0,0,0,1
"11107",11107,0,1962,1,1,1,0,0,1,1,0,1,0,0,0
"11108",11108,1,1960,1,1,1,1,0,1,1,0,1,0,0,0
"11109",11109,1,1967,1,1,1,0,1,0,0,0,0,0,0,1
"11110",11110,0,1968,1,0,1,0,1,0,0,0,0,0,0,1
"11111",11111,1,1968,1,1,1,1,1,0,0,1,0,0,0,0
"11112",11112,0,1967,1,1,1,0,0,0,0,1,0,0,0,0
"11113",11113,1,1965,1,1,1,0,0,1,0,0,0,0,0,1
"11114",11114,0,1962,1,1,1,0,0,0,0,0,0,0,0,1
"11115",11115,0,1954,1,1,1,1,1,0,1,0,0,0,0,1
"11116",11116,1,1982,1,1,1,0,1,0,0,0,0,0,0,1
"11117",11117,1,1954,1,1,1,1,1,0,1,0,0,0,0,1
"11118",11118,0,1976,1,1,1,1,1,1,1,0,0,0,0,1
"11119",11119,1,1976,1,1,1,0,1,1,1,0,0,0,0,1
"11120",11120,0,1960,1,1,1,0,1,1,1,0,0,1,0,0
"11121",11121,1,1961,1,1,1,0,1,1,1,0,0,1,0,0
"11122",11122,1,1944,1,1,1,1,1,1,1,0,1,0,0,0
"11123",11123,0,1946,0,1,1,1,1,1,1,0,1,0,0,0
"11124",11124,1,1961,1,1,1,0,0,1,0,0,0,1,0,0
"11125",11125,0,1967,1,1,1,0,0,0,0,0,0,1,0,0
"11126",11126,1,1956,1,1,1,0,0,0,0,0,0,0,1,0
"11127",11127,0,1959,1,1,1,0,0,0,0,0,0,0,1,0
"11128",11128,0,1964,1,1,1,0,0,0,0,0,0,0,0,1
"11129",11129,0,1942,1,1,1,0,0,0,0,0,0,0,0,1
"11130",11130,1,1944,1,1,1,0,0,0,0,0,0,0,0,1
"11131",11131,0,1965,1,1,1,0,1,1,1,0,0,0,0,1
"11132",11132,0,1950,0,1,1,1,0,0,1,1,0,0,0,0
"11133",11133,1,1983,0,0,1,0,1,0,0,1,0,0,0,0
"11134",11134,1,1956,0,1,1,1,1,0,0,1,0,0,0,0
"11135",11135,0,1953,1,1,1,0,0,0,0,0,0,0,0,1
"11136",11136,1,1984,0,1,1,0,0,0,1,0,0,0,0,1
"11137",11137,1,1950,1,1,1,0,1,0,0,0,0,0,0,1
"11138",11138,0,1953,0,1,1,0,0,0,0,0,0,0,1,0
"11139",11139,1,1952,1,0,1,0,1,1,1,0,0,0,1,0
"11140",11140,0,1962,0,0,1,0,1,1,1,1,0,0,0,0
"11141",11141,1,1962,1,0,1,0,0,0,0,1,0,0,0,0
"11142",11142,1,1967,1,1,1,1,0,0,1,0,0,0,0,1
"11143",11143,0,1965,1,1,1,1,0,0,0,0,0,0,0,1
"11144",11144,1,1966,0,1,1,0,0,1,0,0,0,1,0,0
"11145",11145,0,1964,0,0,1,0,0,1,0,0,0,1,0,0
"11146",11146,1,1958,1,1,1,0,0,0,0,0,0,0,0,1
"11147",11147,0,1957,1,0,1,0,0,0,0,0,0,0,0,1
"11148",11148,1,1965,1,1,1,0,0,0,0,0,0,0,0,1
"11149",11149,0,1961,1,1,1,0,1,0,0,0,0,0,0,1
"11150",11150,0,1937,1,1,1,0,0,1,1,0,0,0,0,1
"11151",11151,0,1978,1,1,1,1,0,1,1,1,0,0,0,0
"11152",11152,1,1986,0,0,1,0,0,0,0,0,1,0,0,0
"11153",11153,0,1960,1,1,1,1,1,0,1,0,1,0,0,0
"11154",11154,1,1952,1,1,1,1,0,1,0,0,0,0,0,1
"11155",11155,0,1957,1,1,1,0,1,1,0,0,0,0,0,1
"11156",11156,0,1954,1,1,1,0,0,1,1,0,0,0,0,1
"11157",11157,1,1954,1,1,1,0,0,1,0,0,0,0,0,1
"11158",11158,1,1953,1,1,1,0,0,1,0,0,0,1,0,0
"11159",11159,0,1952,1,1,1,1,0,0,0,0,1,0,0,0
"11160",11160,1,1984,0,0,1,0,0,0,0,0,1,0,0,0
"11161",11161,0,1966,0,1,1,0,0,1,0,0,0,0,1,0
"11162",11162,1,1967,0,1,1,0,0,1,0,0,0,0,1,0
"11163",11163,0,1962,1,1,1,0,1,0,0,0,0,0,0,1
"11164",11164,1,1962,1,1,1,0,1,0,0,0,0,0,0,1
"11165",11165,0,1986,0,0,1,0,0,0,0,0,0,0,0,1
"11166",11166,1,1956,1,0,1,0,0,0,0,0,0,0,0,1
"11167",11167,0,1954,1,1,1,0,1,0,0,0,0,0,0,1
"11168",11168,1,1946,1,1,1,0,0,0,1,0,0,0,0,1
"11169",11169,0,1942,1,1,1,0,1,0,1,0,0,0,0,1
"11170",11170,0,1964,1,1,1,1,1,0,1,0,0,0,0,1
"11171",11171,1,1963,1,1,1,0,1,0,0,0,0,0,0,1
"11172",11172,1,1949,1,1,1,0,1,0,0,0,0,0,1,0
"11173",11173,1,1948,0,1,1,1,1,0,1,0,0,0,0,1
"11174",11174,0,1942,1,1,1,1,1,1,1,0,0,0,0,1
"11175",11175,0,1926,0,1,1,0,1,0,0,0,0,0,0,1
"11176",11176,1,1929,0,0,1,0,0,0,0,0,0,0,0,1
"11177",11177,1,1953,1,1,1,1,0,1,0,0,0,0,0,1
"11178",11178,0,1986,0,0,1,0,0,0,1,0,0,0,0,1
"11179",11179,0,1952,1,1,1,0,0,1,0,0,0,0,0,1
"11180",11180,0,1956,1,1,1,0,0,0,0,0,0,0,0,1
"11181",11181,1,1954,1,1,1,0,0,0,0,0,0,0,0,1
"11182",11182,0,1967,0,0,1,0,0,1,0,0,0,0,0,1
"11183",11183,1,1967,0,0,1,0,0,0,1,0,0,0,0,1
"11184",11184,1,1931,1,1,1,0,1,1,0,1,0,0,0,0
"11185",11185,0,1934,1,1,1,0,1,0,0,1,0,0,0,0
"11186",11186,1,1965,1,1,1,0,0,0,0,0,0,0,1,0
"11187",11187,0,1957,1,1,1,0,0,0,0,0,0,0,1,0
"11188",11188,1,1947,1,0,1,0,0,0,0,1,0,0,0,0
"11189",11189,0,1948,1,1,1,1,0,1,0,1,0,0,0,0
"11190",11190,1,1958,1,1,1,0,1,0,0,0,0,1,0,0
"11191",11191,0,1955,1,1,1,0,1,0,0,0,0,1,0,0
"11192",11192,1,1946,1,1,1,0,1,0,0,0,0,0,0,1
"11193",11193,0,1947,1,1,1,0,1,0,0,0,0,0,0,1
"11194",11194,0,1962,1,1,1,0,0,1,1,0,0,0,0,1
"11195",11195,1,1971,1,1,1,0,0,1,1,0,0,0,0,1
"11196",11196,0,1952,1,1,1,0,0,0,0,0,1,0,0,0
"11197",11197,1,1979,1,1,1,0,0,0,0,0,1,0,0,0
"11198",11198,1,1952,1,1,1,0,0,0,0,0,1,0,0,0
"11199",11199,1,1951,1,0,1,0,0,0,0,0,1,0,0,0
"11200",11200,0,1956,1,0,1,0,0,1,1,0,1,0,0,0
"11201",11201,1,1965,1,1,1,0,1,1,1,0,0,0,0,1
"11202",11202,0,1964,1,1,1,0,1,0,1,0,0,0,0,1
"11203",11203,1,1970,1,1,1,0,0,1,1,0,0,1,0,0
"11204",11204,0,1977,0,0,1,0,0,0,0,0,0,0,0,1
"11205",11205,1,1947,1,1,1,0,1,1,0,0,0,0,0,1
"11206",11206,0,1979,0,0,1,0,0,0,0,0,0,0,0,1
"11207",11207,0,1938,1,1,1,1,1,1,1,0,0,0,1,0
"11208",11208,0,1980,1,1,1,0,1,1,0,0,0,0,1,0
"11209",11209,0,1983,0,0,1,0,1,1,0,0,0,0,1,0
"11210",11210,1,1949,1,1,1,1,1,1,1,0,0,0,1,0
"11211",11211,1,1974,1,1,1,1,0,0,0,0,0,0,0,1
"11212",11212,1,1949,1,0,1,0,1,0,0,1,0,0,0,0
"11213",11213,0,1948,0,1,1,0,0,0,0,1,0,0,0,0
"11214",11214,0,1963,1,1,1,1,0,0,0,0,0,0,0,1
"11215",11215,1,1963,1,1,1,1,0,0,0,0,0,0,0,1
"11216",11216,1,1955,1,1,1,0,0,0,0,0,0,0,0,1
"11217",11217,0,1950,1,1,1,0,0,1,0,0,0,0,0,1
"11218",11218,1,1985,0,0,1,0,0,0,0,0,0,0,0,1
"11219",11219,0,1943,1,1,1,0,0,1,0,0,0,0,1,0
"11220",11220,0,1975,0,0,1,0,0,0,0,0,0,0,1,0
"11221",11221,0,1971,1,1,1,0,0,0,0,0,0,0,1,0
"11222",11222,0,1955,1,1,1,1,0,1,0,1,0,0,0,0
"11223",11223,1,1965,1,1,1,1,0,1,0,1,0,0,0,0
"11224",11224,1,1984,0,0,1,0,0,0,0,0,0,0,0,1
"11225",11225,1,1950,1,1,1,1,0,0,1,0,0,0,0,1
"11226",11226,0,1950,1,1,1,0,0,0,1,0,0,0,0,1
"11227",11227,0,1961,1,1,1,1,0,1,1,0,1,0,0,0
"11228",11228,1,1964,1,0,1,0,0,1,0,0,1,0,0,0
"11229",11229,1,1963,1,1,1,0,1,1,0,0,0,0,0,1
"11230",11230,1,1948,1,1,1,1,0,1,1,0,0,0,0,1
"11231",11231,0,1946,1,1,1,1,1,1,1,0,0,0,0,1
"11232",11232,1,1977,1,0,1,0,0,1,1,0,0,0,0,1
"11233",11233,0,1940,1,1,1,0,0,1,0,0,0,1,0,0
"11234",11234,0,1952,1,0,1,1,0,1,0,0,0,0,0,1
"11235",11235,1,1952,1,1,1,1,1,1,0,0,0,0,0,1
"11236",11236,1,1967,1,1,1,1,0,0,0,0,1,0,0,0
"11237",11237,0,1960,0,1,1,0,0,0,0,0,1,0,0,0
"11238",11238,0,1965,1,1,1,0,0,0,0,0,0,0,0,1
"11239",11239,1,1967,1,1,1,0,1,1,0,0,0,0,0,1
"11240",11240,0,1957,1,1,1,0,1,1,0,0,0,0,0,1
"11241",11241,0,1982,0,0,1,0,1,0,0,0,0,0,0,1
"11242",11242,0,1984,0,0,1,0,0,0,0,0,0,0,0,1
"11243",11243,0,1980,0,1,1,1,1,1,0,0,0,1,0,0
"11244",11244,1,1957,1,1,1,1,1,1,0,0,0,1,0,0
"11245",11245,0,1955,1,1,1,1,1,1,1,0,0,1,0,0
"11246",11246,0,1965,1,1,1,0,0,1,1,0,0,0,0,1
"11247",11247,1,1941,1,1,1,0,1,1,1,0,0,0,0,1
"11248",11248,0,1938,1,1,1,0,0,1,1,0,0,0,0,1
"11249",11249,0,1954,1,1,1,0,1,0,0,1,0,0,0,0
"11250",11250,0,1936,1,0,1,0,0,1,1,0,0,1,0,0
"11251",11251,0,1948,1,1,1,0,1,1,0,0,0,0,0,1
"11252",11252,1,1966,1,1,1,0,0,0,0,0,0,0,0,1
"11253",11253,0,1962,1,1,1,0,1,0,0,0,0,0,0,1
"11254",11254,1,1946,1,1,1,1,1,1,1,0,0,0,0,1
"11255",11255,0,1949,1,0,1,0,1,1,0,0,0,0,0,1
"11256",11256,0,1953,1,1,1,0,0,0,0,0,0,0,0,1
"11257",11257,1,1954,1,1,1,0,0,1,0,0,0,0,0,1
"11258",11258,1,1973,1,1,1,0,1,1,0,0,1,0,0,0
"11259",11259,0,1971,0,0,1,0,0,0,0,0,1,0,0,0
"11260",11260,1,1961,1,0,1,1,0,0,0,0,0,0,0,1
"11261",11261,0,1947,1,1,1,0,0,1,0,0,0,0,1,0
"11262",11262,0,1964,1,1,1,0,0,0,0,0,0,0,0,1
"11263",11263,1,1967,1,1,1,0,0,0,0,0,0,0,0,1
"11264",11264,1,1945,1,1,1,0,1,1,0,0,0,0,0,1
"11265",11265,1,1984,0,1,1,0,0,1,0,0,0,0,0,1
"11266",11266,0,1945,1,1,1,1,1,1,1,0,0,0,0,1
"11267",11267,0,1956,1,1,1,1,0,0,1,0,0,0,1,0
"11268",11268,1,1957,1,1,1,1,1,1,1,0,0,0,1,0
"11269",11269,0,1944,1,1,1,0,0,0,0,0,0,0,0,1
"11270",11270,1,1943,1,1,1,1,1,1,1,0,0,0,0,1
"11271",11271,1,1979,1,1,1,0,1,1,1,0,0,0,0,1
"11272",11272,1,1957,1,0,1,1,1,0,0,0,0,1,0,0
